Date,Close,High,Low,Open,Volume,Bank
,GS,GS,GS,GS,GS,
2015-04-08,154.55857849121094,155.59400583579205,154.26962344708255,154.9438478008853,1997300,Goldman Sachs
2015-04-09,156.42881774902344,156.58934566869564,154.4382446005986,154.7994354817349,1986500,Goldman Sachs
2015-04-10,157.0308074951172,157.2073918819742,155.78669467771394,156.23617775426072,1764800,Goldman Sachs
2015-04-13,156.9826202392578,158.4273957421627,156.33247432482383,156.7739352073077,2196100,Goldman Sachs
2015-04-14,158.70030212402344,159.31834738966114,157.08697654475426,158.1063354306514,3267400,Goldman Sachs
2015-04-15,161.41329956054688,162.2480521350898,158.43545566745007,159.09363609434587,5066100,Goldman Sachs
2015-04-16,160.69886779785156,162.83391155408046,159.48685615226768,162.69746226402944,5976900,Goldman Sachs
2015-04-17,158.4033660888672,159.12574793965763,157.0388479857126,158.79665770313227,4578400,Goldman Sachs
2015-04-20,159.00531005859375,160.20928763425954,158.86082638081737,159.78388320399043,2616600,Goldman Sachs
2015-04-21,157.99392700195312,160.1289830486664,157.78524200958282,159.70357871009077,1868300,Goldman Sachs
2015-04-22,159.18185424804688,159.8560785808869,157.77721409755176,158.85276418767612,1938100,Goldman Sachs
2015-04-23,159.97650146484375,160.92363679867375,158.6039739756607,159.05345694866784,2053400,Goldman Sachs
2015-04-24,158.91705322265625,159.8079973166929,158.4836143404244,159.72772722813266,1445700,Goldman Sachs
2015-04-27,157.7371368408203,159.9765299977101,157.61673172104463,159.53506905352188,1767100,Goldman Sachs
2015-04-28,158.5156707763672,158.6119850503142,156.03546799480725,157.4802433414704,1909400,Goldman Sachs
2015-04-29,159.37457275390625,160.3136740864568,156.90240322358213,157.1512233739805,2480600,Goldman Sachs
2015-04-30,157.65689086914062,160.32972326994874,156.8381824699525,159.24613826374397,2732800,Goldman Sachs
2015-05-01,158.5477752685547,159.38253982116262,157.98592157785234,159.28621329740517,2029500,Goldman Sachs
2015-05-04,159.96847534179688,160.3055875630901,158.84475568999392,159.13371077217272,1581600,Goldman Sachs
2015-05-05,158.3551483154297,160.84337348146227,157.89764321567114,159.17385647775225,2287500,Goldman Sachs
2015-05-06,157.5204315185547,159.39863397917313,155.72248689747374,158.72440933907868,2433700,Goldman Sachs
2015-05-07,158.4354248046875,158.8849078147677,156.36458186753788,157.52842442881555,1795300,Goldman Sachs
2015-05-08,160.93167114257812,161.60589565335312,159.80796362461982,159.80796362461982,3192500,Goldman Sachs
2015-05-11,161.9189453125,162.0955296895295,160.76312475285036,160.76312475285036,1966700,Goldman Sachs
2015-05-12,160.9557647705078,161.36511278016337,158.9812481974698,160.91562973093502,2247500,Goldman Sachs
2015-05-13,161.67811584472656,161.93497025130682,160.4099370165863,160.90757711997026,2143300,Goldman Sachs
2015-05-14,162.63330078125,162.84199808377682,161.67814319736144,162.4005371524635,1957000,Goldman Sachs
2015-05-15,162.91419982910156,162.91419982910156,161.99115536771643,162.57708761935677,1742900,Goldman Sachs
2015-05-18,164.2707061767578,164.6880762586086,162.64934625112687,162.6573683593378,2164600,Goldman Sachs
2015-05-19,164.8647003173828,165.50682430618642,164.18245353036983,164.5356223365866,2370100,Goldman Sachs
2015-05-20,164.6077880859375,165.31412539806567,163.86131574516725,164.68002378899845,1831200,Goldman Sachs
2015-05-21,164.50355529785156,164.71225269475016,163.8855097145362,164.22263439452627,2225000,Goldman Sachs
2015-05-22,166.79100036621094,167.1602132335143,164.24659633352306,164.27067490106498,3040400,Goldman Sachs
2015-05-26,165.65126037597656,166.5662828164031,164.54359712006814,166.5662828164031,3336300,Goldman Sachs
2015-05-27,167.80238342285156,168.3000236198741,165.2419222201164,166.06063048577812,3011500,Goldman Sachs
2015-05-28,167.8587188720703,167.94728641767256,166.89253528366706,167.5366617711662,3084900,Goldman Sachs
2015-05-29,166.0148468017578,167.68957002422854,165.55590273325018,167.65735695677947,2255500,Goldman Sachs
2015-06-01,167.31927490234375,168.13248939449545,166.5785337043847,166.9247567767096,2088200,Goldman Sachs
2015-06-02,166.2081756591797,167.34344739617015,165.5801556101409,166.5463516416094,2230700,Goldman Sachs
2015-06-03,167.70571899414062,169.21941423033687,166.48189231682704,167.08575852883857,2417000,Goldman Sachs
2015-06-04,168.1727752685547,169.1309119939152,166.66713886338493,167.1502369337884,3462500,Goldman Sachs
2015-06-05,169.44488525390625,170.64457075392062,167.9150955060257,169.64617402524274,3225100,Goldman Sachs
2015-06-08,168.91348266601562,170.45133185232888,168.63973288116068,170.00849409112718,2180700,Goldman Sachs
2015-06-09,168.2935333251953,169.4368521668484,167.1663087408849,169.0825819342278,2278800,Goldman Sachs
2015-06-10,171.6027374267578,171.82012049230374,168.56729878159575,168.85715515468408,2677300,Goldman Sachs
2015-06-11,172.2548370361328,172.79428933158556,171.39331541718616,171.63486433838446,2024100,Goldman Sachs
2015-06-12,171.54638671875,172.3112817986909,170.70097119431222,171.88455047138615,2006200,Goldman Sachs
2015-06-15,170.4996795654297,170.96667110730468,169.38857362094961,169.79919839546457,1903800,Goldman Sachs
2015-06-16,171.94886779785156,171.95692720919178,169.99234740950956,170.57205988435638,1954200,Goldman Sachs
2015-06-17,171.441650390625,172.70574965351878,171.15180638127356,171.9730556458169,1778400,Goldman Sachs
2015-06-18,172.78628540039062,173.11638964667281,170.70092440222575,171.860349685271,2167200,Goldman Sachs
2015-06-19,171.6510009765625,173.10832959957398,171.6510009765625,172.39978924932683,4163400,Goldman Sachs
2015-06-22,174.3240966796875,174.56564562581332,173.10831710796361,173.15662444005082,2006100,Goldman Sachs
2015-06-23,175.84588623046875,176.14380200105666,174.42881753786608,174.6542600051962,2735600,Goldman Sachs
2015-06-24,172.64938354492188,174.71863782551682,172.06162382541004,174.07451135796205,3945200,Goldman Sachs
2015-06-25,171.3530731201172,173.75243130179754,171.08737052665595,173.22907324109306,2434700,Goldman Sachs
2015-06-26,171.63494873046875,172.79437429375383,171.1357563907133,171.9972661475717,2762600,Goldman Sachs
2015-06-29,167.19046020507812,170.06486995713996,167.19046020507812,169.1953009301051,3292800,Goldman Sachs
2015-06-30,168.1083526611328,169.7186630980966,167.59305381273214,168.99402831574037,4167300,Goldman Sachs
2015-07-01,169.03424072265625,171.08738840619333,168.23713285897054,170.39495462272527,2820300,Goldman Sachs
2015-07-02,168.4384307861328,169.5898088742039,167.8748247190344,169.03424993460303,1816600,Goldman Sachs
2015-07-06,167.5044708251953,167.89900126877689,166.07129565110492,166.43362529461714,2816800,Goldman Sachs
2015-07-07,167.64132690429688,168.2532402776106,163.60749251675432,167.45613240976135,3304200,Goldman Sachs
